session_id,bin_sec,bin_min,n_cdp,entropy,conference
2021_10_07_CMC_S4,3780,63.0,3,0.0,2021CMC
2021_10_07_CMC_S5,0,0.0,4,0.8112781244591328,2021CMC
2021_10_07_CMC_S5,180,3.0,5,0.9709505944546686,2021CMC
2021_10_07_CMC_S5,3060,51.0,1,0.0,2021CMC
2021_10_07_CMC_S5,3600,60.0,5,0.7219280948873623,2021CMC
2021_10_07_CMC_S5,3780,63.0,2,1.0,2021CMC
2021_10_07_CMC_S5,3960,66.0,9,0.5032583347756457,2021CMC
2021_10_07_CMC_S5,4140,69.0,1,0.0,2021CMC
2021_10_07_CMC_S6,0,0.0,10,0.7219280948873623,2021CMC
2021_10_07_CMC_S6,180,3.0,2,0.0,2021CMC
2021_10_07_CMC_S6,360,6.0,1,0.0,2021CMC
2021_10_07_CMC_S6,540,9.0,1,0.0,2021CMC
2021_10_07_CMC_S6,720,12.0,1,0.0,2021CMC
2021_10_07_CMC_S6,1440,24.0,1,0.0,2021CMC
2021_10_07_CMC_S6,1800,30.0,1,0.0,2021CMC
2021_10_07_CMC_S6,1980,33.0,2,1.0,2021CMC
2021_10_07_CMC_S6,2340,39.0,2,1.0,2021CMC
2021_10_07_CMC_S6,2700,45.0,1,0.0,2021CMC
2021_10_07_CMC_S6,3600,60.0,2,0.0,2021CMC
2021_10_07_CMC_S6,3780,63.0,2,0.0,2021CMC
2021_10_07_CMC_S6,4140,69.0,1,0.0,2021CMC
2021_10_07_CMC_S7,0,0.0,1,0.0,2021CMC
2021_10_07_CMC_S7,540,9.0,1,0.0,2021CMC
2021_10_07_CMC_S7,720,12.0,1,0.0,2021CMC
2021_10_07_CMC_S7,900,15.0,1,0.0,2021CMC
2021_10_07_CMC_S7,2160,36.0,1,0.0,2021CMC
2021_10_07_CMC_S7,2340,39.0,2,0.0,2021CMC
2021_10_07_CMC_S7,3060,51.0,1,0.0,2021CMC
2021_10_07_CMC_S7,3780,63.0,1,0.0,2021CMC
2021_10_07_CMC_S7,3960,66.0,1,0.0,2021CMC
2021_10_07_CMC_S7,4140,69.0,5,0.7219280948873623,2021CMC
2021_10_08_CMC_S1,0,0.0,6,0.9182958340544896,2021CMC
2021_10_08_CMC_S1,180,3.0,4,0.0,2021CMC
2021_10_08_CMC_S1,360,6.0,4,1.0,2021CMC
2021_10_08_CMC_S1,540,9.0,4,0.8112781244591328,2021CMC
2021_10_08_CMC_S1,1440,24.0,1,0.0,2021CMC
2021_10_08_CMC_S1,1800,30.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S1,2700,45.0,1,0.0,2021CMC
2021_10_08_CMC_S1,3240,54.0,1,0.0,2021CMC
2021_10_08_CMC_S1,3420,57.0,2,0.0,2021CMC
2021_10_08_CMC_S1,3600,60.0,13,0.7816596645276667,2021CMC
2021_10_08_CMC_S1,4320,72.0,2,0.0,2021CMC
2021_10_08_CMC_S1,4500,75.0,5,0.9709505944546686,2021CMC
2021_10_08_CMC_S10,0,0.0,12,0.9798687566511527,2021CMC
2021_10_08_CMC_S10,180,3.0,4,0.8112781244591328,2021CMC
2021_10_08_CMC_S10,540,9.0,1,0.0,2021CMC
2021_10_08_CMC_S10,1080,18.0,1,0.0,2021CMC
2021_10_08_CMC_S10,1620,27.0,2,0.0,2021CMC
2021_10_08_CMC_S10,2160,36.0,1,0.0,2021CMC
2021_10_08_CMC_S10,3420,57.0,2,1.0,2021CMC
2021_10_08_CMC_S10,4140,69.0,1,0.0,2021CMC
2021_10_08_CMC_S10,4320,72.0,2,0.0,2021CMC
2021_10_08_CMC_S11,0,0.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S11,180,3.0,5,0.9709505944546686,2021CMC
2021_10_08_CMC_S11,360,6.0,2,0.0,2021CMC
2021_10_08_CMC_S11,540,9.0,6,1.0,2021CMC
2021_10_08_CMC_S11,720,12.0,1,0.0,2021CMC
2021_10_08_CMC_S11,900,15.0,2,0.0,2021CMC
2021_10_08_CMC_S11,1080,18.0,1,0.0,2021CMC
2021_10_08_CMC_S11,1260,21.0,2,0.0,2021CMC
2021_10_08_CMC_S11,1980,33.0,1,0.0,2021CMC
2021_10_08_CMC_S11,2160,36.0,1,0.0,2021CMC
2021_10_08_CMC_S11,2520,42.0,1,0.0,2021CMC
2021_10_08_CMC_S11,3780,63.0,2,1.0,2021CMC
2021_10_08_CMC_S11,3960,66.0,2,0.0,2021CMC
2021_10_08_CMC_S11,4320,72.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S12,900,15.0,2,0.0,2021CMC
2021_10_08_CMC_S12,2160,36.0,1,0.0,2021CMC
2021_10_08_CMC_S12,3240,54.0,1,0.0,2021CMC
2021_10_08_CMC_S12,3420,57.0,3,0.0,2021CMC
2021_10_08_CMC_S12,3600,60.0,5,0.0,2021CMC
2021_10_08_CMC_S12,3780,63.0,1,0.0,2021CMC
2021_10_08_CMC_S12,3960,66.0,2,0.0,2021CMC
2021_10_08_CMC_S12,4140,69.0,2,0.0,2021CMC
2021_10_08_CMC_S12,4320,72.0,1,0.0,2021CMC
2021_10_08_CMC_S13,0,0.0,8,0.5435644431995964,2021CMC
2021_10_08_CMC_S13,180,3.0,4,0.0,2021CMC
2021_10_08_CMC_S13,360,6.0,8,1.0,2021CMC
2021_10_08_CMC_S13,540,9.0,9,0.5032583347756457,2021CMC
2021_10_08_CMC_S13,900,15.0,1,0.0,2021CMC
2021_10_08_CMC_S13,1800,30.0,1,0.0,2021CMC
2021_10_08_CMC_S13,1980,33.0,6,0.9182958340544896,2021CMC
2021_10_08_CMC_S13,2160,36.0,1,0.0,2021CMC
2021_10_08_CMC_S13,2340,39.0,2,1.0,2021CMC
2021_10_08_CMC_S13,3060,51.0,2,1.0,2021CMC
2021_10_08_CMC_S13,3240,54.0,2,1.0,2021CMC
2021_10_08_CMC_S13,3420,57.0,4,0.8112781244591328,2021CMC
2021_10_08_CMC_S13,4140,69.0,2,1.0,2021CMC
2021_10_08_CMC_S13,4320,72.0,8,0.5435644431995964,2021CMC
2021_10_08_CMC_S14,0,0.0,13,0.6193821946787638,2021CMC
2021_10_08_CMC_S14,180,3.0,1,0.0,2021CMC
2021_10_08_CMC_S14,360,6.0,9,0.7642045065086203,2021CMC
2021_10_08_CMC_S14,540,9.0,4,1.0,2021CMC
2021_10_08_CMC_S14,720,12.0,1,0.0,2021CMC
2021_10_08_CMC_S14,1080,18.0,1,0.0,2021CMC
2021_10_08_CMC_S14,1800,30.0,2,0.0,2021CMC
2021_10_08_CMC_S14,1980,33.0,5,0.7219280948873623,2021CMC
2021_10_08_CMC_S14,2160,36.0,1,0.0,2021CMC
2021_10_08_CMC_S14,2340,39.0,2,1.0,2021CMC
2021_10_08_CMC_S14,2520,42.0,1,0.0,2021CMC
2021_10_08_CMC_S14,3060,51.0,1,0.0,2021CMC
2021_10_08_CMC_S14,3240,54.0,2,0.0,2021CMC
2021_10_08_CMC_S14,3420,57.0,4,1.0,2021CMC
2021_10_08_CMC_S14,3600,60.0,6,0.6500224216483541,2021CMC
2021_10_08_CMC_S14,3780,63.0,2,0.0,2021CMC
2021_10_08_CMC_S14,4140,69.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S14,4320,72.0,5,0.0,2021CMC
2021_10_08_CMC_S2,0,0.0,1,0.0,2021CMC
2021_10_08_CMC_S2,360,6.0,2,0.0,2021CMC
2021_10_08_CMC_S2,720,12.0,8,1.0,2021CMC
2021_10_08_CMC_S2,3600,60.0,8,0.5435644431995964,2021CMC
2021_10_08_CMC_S2,3960,66.0,1,0.0,2021CMC
2021_10_08_CMC_S2,4140,69.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S2,4320,72.0,1,0.0,2021CMC
2021_10_08_CMC_S2,4500,75.0,2,1.0,2021CMC
2021_10_08_CMC_S3,0,0.0,7,0.9852281360342516,2021CMC
2021_10_08_CMC_S3,180,3.0,8,0.0,2021CMC
2021_10_08_CMC_S3,360,6.0,6,0.6500224216483541,2021CMC
2021_10_08_CMC_S3,540,9.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S3,1620,27.0,1,0.0,2021CMC
2021_10_08_CMC_S3,1800,30.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S3,2700,45.0,1,0.0,2021CMC
2021_10_08_CMC_S3,4140,69.0,1,0.0,2021CMC
2021_10_08_CMC_S4,0,0.0,6,0.9182958340544896,2021CMC
2021_10_08_CMC_S4,180,3.0,2,0.0,2021CMC
2021_10_08_CMC_S4,540,9.0,1,0.0,2021CMC
2021_10_08_CMC_S4,1800,30.0,1,0.0,2021CMC
2021_10_08_CMC_S4,1980,33.0,1,0.0,2021CMC
2021_10_08_CMC_S4,2880,48.0,1,0.0,2021CMC
2021_10_08_CMC_S4,3240,54.0,5,0.7219280948873623,2021CMC
2021_10_08_CMC_S4,3420,57.0,4,1.0,2021CMC
2021_10_08_CMC_S4,3600,60.0,2,1.0,2021CMC
2021_10_08_CMC_S4,3780,63.0,2,0.0,2021CMC
2021_10_08_CMC_S4,3960,66.0,1,0.0,2021CMC
2021_10_08_CMC_S4,4500,75.0,8,0.5435644431995964,2021CMC
2021_10_08_CMC_S5,0,0.0,6,0.9182958340544896,2021CMC
2021_10_08_CMC_S5,180,3.0,8,0.0,2021CMC
2021_10_08_CMC_S5,360,6.0,7,0.9852281360342516,2021CMC
2021_10_08_CMC_S5,540,9.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S5,1440,24.0,1,0.0,2021CMC
2021_10_08_CMC_S5,1620,27.0,2,0.0,2021CMC
2021_10_08_CMC_S5,1800,30.0,1,0.0,2021CMC
2021_10_08_CMC_S5,3240,54.0,2,1.0,2021CMC
2021_10_08_CMC_S5,3420,57.0,2,0.0,2021CMC
2021_10_08_CMC_S5,3600,60.0,13,0.8175195311866703,2021CMC
2021_10_08_CMC_S5,3780,63.0,1,0.0,2021CMC
2021_10_08_CMC_S5,4320,72.0,3,0.0,2021CMC
2021_10_08_CMC_S5,4500,75.0,4,0.8112781244591328,2021CMC
2021_10_08_CMC_S6,0,0.0,1,0.0,2021CMC
2021_10_08_CMC_S6,540,9.0,4,0.8112781244591328,2021CMC
2021_10_08_CMC_S6,720,12.0,11,0.8342022886441014,2021CMC
2021_10_08_CMC_S6,900,15.0,2,0.0,2021CMC
2021_10_08_CMC_S6,1260,21.0,5,0.7219280948873623,2021CMC
2021_10_08_CMC_S6,1620,27.0,2,1.0,2021CMC
2021_10_08_CMC_S6,1800,30.0,1,0.0,2021CMC
2021_10_08_CMC_S6,2340,39.0,1,0.0,2021CMC
2021_10_08_CMC_S6,3060,51.0,3,0.0,2021CMC
2021_10_08_CMC_S6,3960,66.0,1,0.0,2021CMC
2021_10_08_CMC_S6,4140,69.0,2,0.0,2021CMC
2021_10_08_CMC_S6,4320,72.0,1,0.0,2021CMC
2021_10_08_CMC_S6,4500,75.0,4,0.0,2021CMC
2021_10_08_CMC_S7,0,0.0,5,0.9709505944546686,2021CMC
2021_10_08_CMC_S7,180,3.0,2,1.0,2021CMC
2021_10_08_CMC_S7,360,6.0,1,0.0,2021CMC
2021_10_08_CMC_S7,540,9.0,3,0.0,2021CMC
2021_10_08_CMC_S7,1080,18.0,2,1.0,2021CMC
2021_10_08_CMC_S7,1260,21.0,4,0.8112781244591328,2021CMC
2021_10_08_CMC_S7,1620,27.0,3,0.0,2021CMC
2021_10_08_CMC_S7,1800,30.0,1,0.0,2021CMC
2021_10_08_CMC_S7,2160,36.0,1,0.0,2021CMC
2021_10_08_CMC_S7,2340,39.0,1,0.0,2021CMC
2021_10_08_CMC_S7,2700,45.0,1,0.0,2021CMC
2021_10_08_CMC_S7,2880,48.0,1,0.0,2021CMC
2021_10_08_CMC_S7,3060,51.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S7,3240,54.0,1,0.0,2021CMC
2021_10_08_CMC_S8,0,0.0,11,0.9456603046006402,2021CMC
2021_10_08_CMC_S8,180,3.0,4,1.0,2021CMC
2021_10_08_CMC_S8,900,15.0,2,0.0,2021CMC
2021_10_08_CMC_S8,3060,51.0,2,0.0,2021CMC
2021_10_08_CMC_S8,3240,54.0,1,0.0,2021CMC
2021_10_08_CMC_S8,3420,57.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S8,3600,60.0,4,0.0,2021CMC
2021_10_08_CMC_S8,3780,63.0,1,0.0,2021CMC
2021_10_08_CMC_S8,3960,66.0,1,0.0,2021CMC
2021_10_08_CMC_S8,4140,69.0,2,0.0,2021CMC
2021_10_08_CMC_S8,4320,72.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S9,0,0.0,10,0.8812908992306927,2021CMC
2021_10_08_CMC_S9,180,3.0,1,0.0,2021CMC
2021_10_08_CMC_S9,360,6.0,2,0.0,2021CMC
2021_10_08_CMC_S9,540,9.0,2,0.0,2021CMC
2021_10_08_CMC_S9,720,12.0,1,0.0,2021CMC
2021_10_08_CMC_S9,3060,51.0,2,1.0,2021CMC
2021_10_08_CMC_S9,3240,54.0,2,0.0,2021CMC
2021_10_08_CMC_S9,3420,57.0,2,0.0,2021CMC
2021_10_08_CMC_S9,4140,69.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S9,4320,72.0,3,0.9182958340544896,2021CMC
2021_04_22_MND_S1,0,0.0,3,0.0,2021MND
2021_04_22_MND_S1,180,3.0,12,0.9182958340544896,2021MND
2021_04_22_MND_S1,360,6.0,3,0.9182958340544896,2021MND
2021_04_22_MND_S1,540,9.0,1,0.0,2021MND
2021_04_22_MND_S1,1800,30.0,1,0.0,2021MND
2021_04_22_MND_S1,2880,48.0,1,0.0,2021MND
2021_04_22_MND_S1,3240,54.0,3,0.0,2021MND
2021_04_22_MND_S1,3420,57.0,10,0.7219280948873623,2021MND
2021_04_22_MND_S1,3600,60.0,4,0.0,2021MND
2021_04_22_MND_S1,3780,63.0,1,0.0,2021MND
2021_04_22_MND_S1,4140,69.0,1,0.0,2021MND
2021_04_22_MND_S1,4320,72.0,6,0.9182958340544896,2021MND
2021_04_22_MND_S1,4500,75.0,5,0.0,2021MND
2021_04_22_MND_S3,1800,30.0,1,0.0,2021MND
2021_04_22_MND_S3,2700,45.0,1,0.0,2021MND
2021_04_22_MND_S3,3240,54.0,2,1.0,2021MND
2021_04_22_MND_S3,3420,57.0,6,0.6500224216483541,2021MND
2021_04_22_MND_S3,3960,66.0,2,0.0,2021MND
2021_04_22_MND_S4,0,0.0,2,0.0,2021MND
2021_04_22_MND_S4,180,3.0,6,0.9182958340544896,2021MND
2021_04_22_MND_S4,540,9.0,3,0.0,2021MND
2021_04_22_MND_S4,1440,24.0,1,0.0,2021MND
2021_04_22_MND_S4,2160,36.0,1,0.0,2021MND
2021_04_22_MND_S4,2700,45.0,1,0.0,2021MND
2021_04_22_MND_S4,3060,51.0,2,1.0,2021MND
2021_04_22_MND_S4,3240,54.0,7,0.9852281360342516,2021MND
2021_04_22_MND_S4,3420,57.0,1,0.0,2021MND
2021_04_22_MND_S4,3600,60.0,4,0.8112781244591328,2021MND
2021_04_22_MND_S4,3960,66.0,1,0.0,2021MND
2021_04_22_MND_S4,4320,72.0,6,0.9182958340544896,2021MND
2021_04_22_MND_S5,0,0.0,1,0.0,2021MND
2021_04_22_MND_S5,180,3.0,1,0.0,2021MND
2021_04_22_MND_S5,360,6.0,9,0.9182958340544896,2021MND
2021_04_22_MND_S5,540,9.0,2,0.0,2021MND
2021_04_22_MND_S5,1440,24.0,1,0.0,2021MND
2021_04_22_MND_S5,3240,54.0,2,1.0,2021MND
2021_04_22_MND_S5,3420,57.0,3,0.9182958340544896,2021MND
2021_04_22_MND_S5,3600,60.0,1,0.0,2021MND
2021_04_22_MND_S5,3780,63.0,1,0.0,2021MND
2021_04_22_MND_S5,3960,66.0,1,0.0,2021MND
2021_04_22_MND_S5,4140,69.0,2,1.0,2021MND
2021_04_22_MND_S5,4320,72.0,1,0.0,2021MND
2021_04_22_MND_S6,180,3.0,1,0.0,2021MND
2021_04_22_MND_S6,360,6.0,1,0.0,2021MND
2021_04_22_MND_S6,1080,18.0,1,0.0,2021MND
2021_04_22_MND_S6,1800,30.0,1,0.0,2021MND
2021_04_22_MND_S6,2340,39.0,1,0.0,2021MND
2021_04_22_MND_S6,2520,42.0,1,0.0,2021MND
2021_04_22_MND_S6,2700,45.0,2,1.0,2021MND
2021_04_22_MND_S6,2880,48.0,6,0.6500224216483541,2021MND
2021_04_22_MND_S6,3060,51.0,4,0.0,2021MND
2021_04_22_MND_S6,3240,54.0,2,0.0,2021MND
2021_04_22_MND_S6,3420,57.0,1,0.0,2021MND
2021_04_22_MND_S6,3600,60.0,6,1.0,2021MND
2021_04_22_MND_S6,3780,63.0,9,0.7642045065086203,2021MND
2021_04_22_MND_S6,3960,66.0,3,0.0,2021MND
2021_04_22_MND_S6,4140,69.0,1,0.0,2021MND
2021_04_22_MND_S6,4320,72.0,3,0.0,2021MND
2021_04_22_MND_S7,1440,24.0,2,1.0,2021MND
2021_04_22_MND_S7,1980,33.0,2,0.0,2021MND
2021_04_22_MND_S7,2520,42.0,7,0.9852281360342516,2021MND
2021_04_22_MND_S7,2880,48.0,1,0.0,2021MND
2021_04_22_MND_S7,3240,54.0,4,1.0,2021MND
2021_04_22_MND_S7,3420,57.0,6,0.0,2021MND
2021_04_22_MND_S7,3600,60.0,4,0.0,2021MND
2021_04_22_MND_S7,3780,63.0,2,0.0,2021MND
2021_04_22_MND_S7,3960,66.0,2,1.0,2021MND
2021_04_22_MND_S8,0,0.0,1,0.0,2021MND
2021_04_22_MND_S8,180,3.0,1,0.0,2021MND
2021_04_22_MND_S8,1980,33.0,1,0.0,2021MND
2021_04_22_MND_S8,2520,42.0,2,1.0,2021MND
2021_04_22_MND_S8,2700,45.0,3,0.0,2021MND
2021_04_22_MND_S8,3420,57.0,4,0.0,2021MND
2021_04_22_MND_S8,3600,60.0,4,0.8112781244591328,2021MND
2021_04_22_MND_S8,4140,69.0,1,0.0,2021MND
2021_04_23_MND_S1,0,0.0,1,0.0,2021MND
2021_04_23_MND_S1,180,3.0,1,0.0,2021MND
2021_04_23_MND_S1,540,9.0,4,0.8112781244591328,2021MND
2021_04_23_MND_S1,720,12.0,2,0.0,2021MND
2021_04_23_MND_S1,900,15.0,1,0.0,2021MND
2021_04_23_MND_S1,1440,24.0,1,0.0,2021MND
2021_04_23_MND_S1,1800,30.0,1,0.0,2021MND
2021_04_23_MND_S1,2520,42.0,1,0.0,2021MND
2021_04_23_MND_S1,2700,45.0,6,0.0,2021MND
2021_04_23_MND_S1,2880,48.0,5,0.7219280948873623,2021MND
2021_04_23_MND_S1,3060,51.0,1,0.0,2021MND
2021_04_23_MND_S1,3240,54.0,5,0.7219280948873623,2021MND
2021_04_23_MND_S10,0,0.0,13,0.0,2021MND
2021_04_23_MND_S10,180,3.0,4,0.0,2021MND
2021_04_23_MND_S10,360,6.0,3,0.0,2021MND
2021_04_23_MND_S10,540,9.0,1,0.0,2021MND
2021_04_23_MND_S10,2160,36.0,1,0.0,2021MND
2021_04_23_MND_S10,2340,39.0,1,0.0,2021MND
2021_04_23_MND_S10,2520,42.0,1,0.0,2021MND
2021_04_23_MND_S10,2700,45.0,1,0.0,2021MND
2021_04_23_MND_S10,2880,48.0,1,0.0,2021MND
2021_04_23_MND_S10,3240,54.0,6,0.6500224216483541,2021MND
2021_04_23_MND_S10,3780,63.0,1,0.0,2021MND
2021_04_23_MND_S10,3960,66.0,2,0.0,2021MND
2021_04_23_MND_S11,0,0.0,8,0.8112781244591328,2021MND
2021_04_23_MND_S11,180,3.0,1,0.0,2021MND
2021_04_23_MND_S11,1800,30.0,1,0.0,2021MND
2021_04_23_MND_S11,1980,33.0,2,0.0,2021MND
2021_04_23_MND_S11,2160,36.0,1,0.0,2021MND
2021_04_23_MND_S11,3060,51.0,1,0.0,2021MND
2021_04_23_MND_S11,3240,54.0,5,0.7219280948873623,2021MND
2021_04_23_MND_S11,3420,57.0,3,0.0,2021MND
2021_04_23_MND_S11,3600,60.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S11,3780,63.0,9,0.5032583347756457,2021MND
2021_04_23_MND_S12,0,0.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S12,360,6.0,2,1.0,2021MND
2021_04_23_MND_S12,540,9.0,6,0.9182958340544896,2021MND
2021_04_23_MND_S12,720,12.0,1,0.0,2021MND
2021_04_23_MND_S12,900,15.0,1,0.0,2021MND
2021_04_23_MND_S12,3780,63.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S13,0,0.0,6,0.0,2021MND
2021_04_23_MND_S13,180,3.0,4,0.0,2021MND
2021_04_23_MND_S13,360,6.0,6,0.6500224216483541,2021MND
2021_04_23_MND_S13,1800,30.0,1,0.0,2021MND
2021_04_23_MND_S13,2160,36.0,1,0.0,2021MND
2021_04_23_MND_S13,2340,39.0,2,0.0,2021MND
2021_04_23_MND_S13,2520,42.0,2,0.0,2021MND
2021_04_23_MND_S13,2700,45.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S13,3060,51.0,7,0.5916727785823275,2021MND
2021_04_23_MND_S13,3240,54.0,3,0.0,2021MND
2021_04_23_MND_S13,3780,63.0,6,1.0,2021MND
2021_04_23_MND_S13,3960,66.0,1,0.0,2021MND
2021_04_23_MND_S14,0,0.0,5,0.9709505944546686,2021MND
2021_04_23_MND_S14,540,9.0,1,0.0,2021MND
2021_04_23_MND_S14,1620,27.0,2,0.0,2021MND
2021_04_23_MND_S14,1980,33.0,1,0.0,2021MND
2021_04_23_MND_S14,2880,48.0,1,0.0,2021MND
2021_04_23_MND_S14,3060,51.0,2,1.0,2021MND
2021_04_23_MND_S14,3240,54.0,12,0.6500224216483541,2021MND
2021_04_23_MND_S14,3420,57.0,1,0.0,2021MND
2021_04_23_MND_S14,3600,60.0,4,0.8112781244591328,2021MND
2021_04_23_MND_S14,3780,63.0,10,0.4689955935892812,2021MND
2021_04_23_MND_S15,0,0.0,8,0.6695919455357793,2021MND
2021_04_23_MND_S15,180,3.0,3,0.0,2021MND
2021_04_23_MND_S15,540,9.0,2,0.0,2021MND
2021_04_23_MND_S15,720,12.0,6,0.6500224216483541,2021MND
2021_04_23_MND_S15,900,15.0,5,0.9602297178607611,2021MND
2021_04_23_MND_S15,1260,21.0,1,0.0,2021MND
2021_04_23_MND_S15,1980,33.0,1,0.0,2021MND
2021_04_23_MND_S15,2340,39.0,1,0.0,2021MND
2021_04_23_MND_S15,2700,45.0,4,0.8112781244591328,2021MND
2021_04_23_MND_S15,2880,48.0,1,0.0,2021MND
2021_04_23_MND_S15,3060,51.0,6,0.9182958340544896,2021MND
2021_04_23_MND_S15,3240,54.0,1,0.0,2021MND
2021_04_23_MND_S15,3420,57.0,2,0.0,2021MND
2021_04_23_MND_S15,3600,60.0,3,0.0,2021MND
2021_04_23_MND_S15,3780,63.0,1,0.0,2021MND
2021_04_23_MND_S16,0,0.0,2,0.0,2021MND
2021_04_23_MND_S16,180,3.0,8,0.5435644431995964,2021MND
2021_04_23_MND_S16,720,12.0,1,0.0,2021MND
2021_04_23_MND_S16,900,15.0,1,0.0,2021MND
2021_04_23_MND_S16,1620,27.0,1,0.0,2021MND
2021_04_23_MND_S16,1800,30.0,2,1.0,2021MND
2021_04_23_MND_S16,2520,42.0,1,0.0,2021MND
2021_04_23_MND_S16,2700,45.0,1,0.0,2021MND
2021_04_23_MND_S16,2880,48.0,2,0.0,2021MND
2021_04_23_MND_S16,3060,51.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S16,3600,60.0,1,0.0,2021MND
2021_04_23_MND_S16,3780,63.0,2,0.0,2021MND
2021_04_23_MND_S2,0,0.0,4,0.0,2021MND
2021_04_23_MND_S2,180,3.0,3,0.0,2021MND
2021_04_23_MND_S2,360,6.0,5,0.9709505944546686,2021MND
2021_04_23_MND_S2,540,9.0,2,1.0,2021MND
2021_04_23_MND_S2,2520,42.0,1,0.0,2021MND
2021_04_23_MND_S2,3060,51.0,8,0.0,2021MND
2021_04_23_MND_S2,3240,54.0,5,0.7219280948873623,2021MND
2021_04_23_MND_S2,3600,60.0,6,0.0,2021MND
2021_04_23_MND_S2,3780,63.0,6,0.6500224216483541,2021MND
2021_04_23_MND_S3,0,0.0,2,0.0,2021MND
2021_04_23_MND_S3,180,3.0,1,0.0,2021MND
2021_04_23_MND_S3,360,6.0,1,0.0,2021MND
2021_04_23_MND_S3,720,12.0,8,0.8112781244591328,2021MND
2021_04_23_MND_S3,1260,21.0,2,1.0,2021MND
2021_04_23_MND_S3,3060,51.0,4,0.8112781244591328,2021MND
2021_04_23_MND_S4,0,0.0,8,0.9544340029249649,2021MND
2021_04_23_MND_S4,360,6.0,1,0.0,2021MND
2021_04_23_MND_S4,720,12.0,4,1.0,2021MND
2021_04_23_MND_S4,1800,30.0,2,0.0,2021MND
2021_04_23_MND_S4,2700,45.0,1,0.0,2021MND
2021_04_23_MND_S4,2880,48.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S4,3060,51.0,10,0.4689955935892812,2021MND
2021_04_23_MND_S4,3240,54.0,2,1.0,2021MND
2021_04_23_MND_S4,3420,57.0,2,0.0,2021MND
2021_04_23_MND_S4,3600,60.0,1,0.0,2021MND
2021_04_23_MND_S4,3780,63.0,1,0.0,2021MND
2021_04_23_MND_S5,0,0.0,4,0.0,2021MND
2021_04_23_MND_S5,180,3.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S5,360,6.0,7,0.9852281360342516,2021MND
2021_04_23_MND_S5,540,9.0,1,0.0,2021MND
2021_04_23_MND_S5,2340,39.0,1,0.0,2021MND
2021_04_23_MND_S5,2700,45.0,1,0.0,2021MND
2021_04_23_MND_S5,2880,48.0,4,0.0,2021MND
2021_04_23_MND_S5,3060,51.0,11,0.6913698302025114,2021MND
2021_04_23_MND_S5,3240,54.0,1,0.0,2021MND
2021_04_23_MND_S5,3600,60.0,4,0.0,2021MND
2021_04_23_MND_S5,3780,63.0,1,0.0,2021MND
2021_04_23_MND_S6,0,0.0,1,0.0,2021MND
2021_04_23_MND_S6,360,6.0,1,0.0,2021MND
2021_04_23_MND_S6,540,9.0,1,0.0,2021MND
2021_04_23_MND_S6,720,12.0,6,0.6500224216483541,2021MND
2021_04_23_MND_S6,1080,18.0,1,0.0,2021MND
2021_04_23_MND_S6,1260,21.0,4,0.9463946303571861,2021MND
2021_04_23_MND_S6,1980,33.0,1,0.0,2021MND
2021_04_23_MND_S6,2880,48.0,1,0.0,2021MND
2021_04_23_MND_S6,3060,51.0,11,0.7827759528141421,2021MND
2021_04_23_MND_S6,3420,57.0,1,0.0,2021MND
2021_04_23_MND_S6,3600,60.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S6,3780,63.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S7,180,3.0,1,0.0,2021MND
2021_04_23_MND_S7,360,6.0,1,0.0,2021MND
2021_04_23_MND_S7,540,9.0,5,0.0,2021MND
2021_04_23_MND_S7,900,15.0,1,0.0,2021MND
2021_04_23_MND_S7,1260,21.0,1,0.0,2021MND
2021_04_23_MND_S7,2700,45.0,5,0.7219280948873623,2021MND
2021_04_23_MND_S7,2880,48.0,1,0.0,2021MND
2021_04_23_MND_S7,3060,51.0,5,0.7219280948873623,2021MND
2021_04_23_MND_S7,3420,57.0,3,0.0,2021MND
2021_04_23_MND_S7,3780,63.0,13,0.39124356362925566,2021MND
2021_04_23_MND_S8,0,0.0,5,0.9709505944546686,2021MND
2021_04_23_MND_S8,540,9.0,4,0.8112781244591328,2021MND
2021_04_23_MND_S8,900,15.0,5,0.9709505944546686,2021MND
2021_04_23_MND_S8,1080,18.0,3,0.9182958340544896,2021MND
