session_id,bin_sec,bin_min,n_cdp,entropy,conference
2021_10_08_CMC_S2,300,5.0,2,0.0,2021CMC
2021_10_08_CMC_S2,600,10.0,8,1.0,2021CMC
2021_10_08_CMC_S2,3600,60.0,8,0.5435644431995964,2021CMC
2021_10_08_CMC_S2,3900,65.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S2,4200,70.0,2,0.0,2021CMC
2021_10_08_CMC_S2,4500,75.0,2,1.0,2021CMC
2021_10_08_CMC_S3,0,0.0,13,0.8904916402194913,2021CMC
2021_10_08_CMC_S3,300,5.0,8,0.5435644431995964,2021CMC
2021_10_08_CMC_S3,600,10.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S3,1500,25.0,1,0.0,2021CMC
2021_10_08_CMC_S3,1800,30.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S3,2700,45.0,1,0.0,2021CMC
2021_10_08_CMC_S3,4200,70.0,1,0.0,2021CMC
2021_10_08_CMC_S4,0,0.0,8,0.8112781244591328,2021CMC
2021_10_08_CMC_S4,600,10.0,1,0.0,2021CMC
2021_10_08_CMC_S4,1800,30.0,1,0.0,2021CMC
2021_10_08_CMC_S4,2100,35.0,1,0.0,2021CMC
2021_10_08_CMC_S4,3000,50.0,2,0.0,2021CMC
2021_10_08_CMC_S4,3300,55.0,8,0.9544340029249649,2021CMC
2021_10_08_CMC_S4,3600,60.0,2,1.0,2021CMC
2021_10_08_CMC_S4,3900,65.0,3,0.0,2021CMC
2021_10_08_CMC_S4,4500,75.0,8,0.5435644431995964,2021CMC
2021_10_08_CMC_S5,0,0.0,12,0.6500224216483541,2021CMC
2021_10_08_CMC_S5,300,5.0,10,1.0,2021CMC
2021_10_08_CMC_S5,600,10.0,2,0.0,2021CMC
2021_10_08_CMC_S5,1500,25.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S5,1800,30.0,1,0.0,2021CMC
2021_10_08_CMC_S5,3300,55.0,4,0.8112781244591328,2021CMC
2021_10_08_CMC_S5,3600,60.0,14,0.797374810639693,2021CMC
2021_10_08_CMC_S5,4200,70.0,3,0.0,2021CMC
2021_10_08_CMC_S5,4500,75.0,4,0.8112781244591328,2021CMC
2021_10_08_CMC_S6,0,0.0,1,0.0,2021CMC
2021_10_08_CMC_S6,600,10.0,15,0.7766490138119515,2021CMC
2021_10_08_CMC_S6,900,15.0,2,0.0,2021CMC
2021_10_08_CMC_S6,1200,20.0,5,0.7219280948873623,2021CMC
2021_10_08_CMC_S6,1500,25.0,2,1.0,2021CMC
2021_10_08_CMC_S6,1800,30.0,1,0.0,2021CMC
2021_10_08_CMC_S6,2400,40.0,1,0.0,2021CMC
2021_10_08_CMC_S6,3000,50.0,3,0.0,2021CMC
2021_10_08_CMC_S6,3900,65.0,3,0.0,2021CMC
2021_10_08_CMC_S6,4200,70.0,1,0.0,2021CMC
2021_10_08_CMC_S6,4500,75.0,4,0.0,2021CMC
2021_10_08_CMC_S7,0,0.0,6,1.0,2021CMC
2021_10_08_CMC_S7,300,5.0,5,0.0,2021CMC
2021_10_08_CMC_S7,1200,20.0,6,0.9182958340544896,2021CMC
2021_10_08_CMC_S7,1500,25.0,3,0.0,2021CMC
2021_10_08_CMC_S7,1800,30.0,1,0.0,2021CMC
2021_10_08_CMC_S7,2100,35.0,1,0.0,2021CMC
2021_10_08_CMC_S7,2400,40.0,1,0.0,2021CMC
2021_10_08_CMC_S7,2700,45.0,2,0.0,2021CMC
2021_10_08_CMC_S7,3000,50.0,3,0.9182958340544896,2021CMC
2021_10_08_CMC_S7,3300,55.0,1,0.0,2021CMC
2021_10_08_CMC_S8,0,0.0,15,0.9709505944546686,2021CMC
2021_10_08_CMC_S8,900,15.0,2,0.0,2021CMC
2021_10_08_CMC_S8,3000,50.0,2,0.0,2021CMC
2021_10_08_CMC_S8,3300,55.0,4,0.9463946303571861,2021CMC
2021_10_08_CMC_S8,3600,60.0,4,0.0,2021CMC
2021_10_08_CMC_S8,3900,65.0,2,0.0,2021CMC
2021_10_08_CMC_S8,4200,70.0,5,0.7219280948873623,2021CMC
2021_10_08_CMC_S9,0,0.0,11,0.9456603046006402,2021CMC
2021_10_08_CMC_S9,300,5.0,2,0.0,2021CMC
2021_10_08_CMC_S9,600,10.0,3,0.0,2021CMC
2021_10_08_CMC_S9,3000,50.0,2,1.0,2021CMC
2021_10_08_CMC_S9,3300,55.0,4,1.0,2021CMC
2021_10_08_CMC_S9,4200,70.0,6,0.9182958340544896,2021CMC
2021_04_22_MND_S1,0,0.0,10,0.4689955935892812,2021MND
2021_04_22_MND_S1,300,5.0,8,0.9544340029249649,2021MND
2021_04_22_MND_S1,600,10.0,1,0.0,2021MND
2021_04_22_MND_S1,1800,30.0,1,0.0,2021MND
2021_04_22_MND_S1,3000,50.0,3,0.0,2021MND
2021_04_22_MND_S1,3300,55.0,11,0.6840384356390417,2021MND
2021_04_22_MND_S1,3600,60.0,5,0.7219280948873623,2021MND
2021_04_22_MND_S1,4200,70.0,7,0.863120568566631,2021MND
2021_04_22_MND_S1,4500,75.0,5,0.0,2021MND
2021_04_22_MND_S3,1800,30.0,1,0.0,2021MND
2021_04_22_MND_S3,2700,45.0,1,0.0,2021MND
2021_04_22_MND_S3,3300,55.0,8,0.8112781244591328,2021MND
2021_04_22_MND_S3,3900,65.0,2,0.0,2021MND
2021_04_22_MND_S4,0,0.0,8,0.8112781244591328,2021MND
2021_04_22_MND_S4,600,10.0,3,0.0,2021MND
2021_04_22_MND_S4,1200,20.0,1,0.0,2021MND
2021_04_22_MND_S4,2100,35.0,1,0.0,2021MND
2021_04_22_MND_S4,2700,45.0,1,0.0,2021MND
2021_04_22_MND_S4,3000,50.0,3,0.9182958340544896,2021MND
2021_04_22_MND_S4,3300,55.0,7,0.9852281360342516,2021MND
2021_04_22_MND_S4,3600,60.0,4,0.8112781244591328,2021MND
2021_04_22_MND_S4,3900,65.0,1,0.0,2021MND
2021_04_22_MND_S4,4200,70.0,6,0.9182958340544896,2021MND
2021_04_22_MND_S5,0,0.0,2,0.0,2021MND
2021_04_22_MND_S5,300,5.0,9,0.9182958340544896,2021MND
2021_04_22_MND_S5,600,10.0,2,0.0,2021MND
2021_04_22_MND_S5,1200,20.0,1,0.0,2021MND
2021_04_22_MND_S5,3300,55.0,5,0.9602297178607611,2021MND
2021_04_22_MND_S5,3600,60.0,2,1.0,2021MND
2021_04_22_MND_S5,3900,65.0,1,0.0,2021MND
2021_04_22_MND_S5,4200,70.0,3,0.9182958340544896,2021MND
2021_04_22_MND_S6,0,0.0,1,0.0,2021MND
2021_04_22_MND_S6,300,5.0,1,0.0,2021MND
2021_04_22_MND_S6,900,15.0,1,0.0,2021MND
2021_04_22_MND_S6,1800,30.0,1,0.0,2021MND
2021_04_22_MND_S6,2400,40.0,2,0.0,2021MND
2021_04_22_MND_S6,2700,45.0,2,1.0,2021MND
2021_04_22_MND_S6,3000,50.0,11,0.4394969869215134,2021MND
2021_04_22_MND_S6,3300,55.0,2,1.0,2021MND
2021_04_22_MND_S6,3600,60.0,14,0.9402859586706309,2021MND
2021_04_22_MND_S6,3900,65.0,4,0.0,2021MND
2021_04_22_MND_S6,4200,70.0,4,0.8112781244591328,2021MND
2021_04_22_MND_S7,1200,20.0,1,0.0,2021MND
2021_04_22_MND_S7,1500,25.0,1,0.0,2021MND
2021_04_22_MND_S7,1800,30.0,2,0.0,2021MND
2021_04_22_MND_S7,2400,40.0,7,0.9852281360342516,2021MND
2021_04_22_MND_S7,3000,50.0,1,0.0,2021MND
2021_04_22_MND_S7,3300,55.0,10,0.7219280948873623,2021MND
2021_04_22_MND_S7,3600,60.0,6,0.0,2021MND
2021_04_22_MND_S7,3900,65.0,2,1.0,2021MND
2021_04_22_MND_S8,0,0.0,2,0.0,2021MND
2021_04_22_MND_S8,2100,35.0,1,0.0,2021MND
2021_04_22_MND_S8,2400,40.0,2,1.0,2021MND
2021_04_22_MND_S8,2700,45.0,3,0.0,2021MND
2021_04_22_MND_S8,3300,55.0,4,0.0,2021MND
2021_04_22_MND_S8,3600,60.0,4,0.8112781244591328,2021MND
2021_04_22_MND_S8,3900,65.0,1,0.0,2021MND
2021_04_23_MND_S1,0,0.0,2,0.0,2021MND
2021_04_23_MND_S1,600,10.0,6,0.6500224216483541,2021MND
2021_04_23_MND_S1,900,15.0,1,0.0,2021MND
2021_04_23_MND_S1,1200,20.0,1,0.0,2021MND
2021_04_23_MND_S1,1800,30.0,1,0.0,2021MND
2021_04_23_MND_S1,2400,40.0,1,0.0,2021MND
2021_04_23_MND_S1,2700,45.0,9,0.0,2021MND
2021_04_23_MND_S1,3000,50.0,5,0.7219280948873623,2021MND
2021_04_23_MND_S1,3300,55.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S10,0,0.0,15,0.0,2021MND
2021_04_23_MND_S10,300,5.0,5,0.0,2021MND
2021_04_23_MND_S10,600,10.0,1,0.0,2021MND
2021_04_23_MND_S10,2100,35.0,1,0.0,2021MND
2021_04_23_MND_S10,2400,40.0,2,0.0,2021MND
2021_04_23_MND_S10,2700,45.0,2,1.0,2021MND
2021_04_23_MND_S10,3000,50.0,2,0.0,2021MND
2021_04_23_MND_S10,3300,55.0,4,0.8112781244591328,2021MND
2021_04_23_MND_S10,3600,60.0,1,0.0,2021MND
2021_04_23_MND_S10,3900,65.0,2,0.0,2021MND
2021_04_23_MND_S11,0,0.0,9,0.7642045065086203,2021MND
2021_04_23_MND_S11,1800,30.0,3,0.0,2021MND
2021_04_23_MND_S11,2100,35.0,1,0.0,2021MND
2021_04_23_MND_S11,3000,50.0,1,0.0,2021MND
2021_04_23_MND_S11,3300,55.0,8,0.5435644431995964,2021MND
2021_04_23_MND_S11,3600,60.0,12,0.6567045482143385,2021MND
2021_04_23_MND_S12,0,0.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S12,300,5.0,2,1.0,2021MND
2021_04_23_MND_S12,600,10.0,7,0.863120568566631,2021MND
2021_04_23_MND_S12,900,15.0,1,0.0,2021MND
2021_04_23_MND_S12,3600,60.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S13,0,0.0,10,0.0,2021MND
2021_04_23_MND_S13,300,5.0,6,0.6500224216483541,2021MND
2021_04_23_MND_S13,1800,30.0,1,0.0,2021MND
2021_04_23_MND_S13,2100,35.0,1,0.0,2021MND
2021_04_23_MND_S13,2400,40.0,4,0.0,2021MND
2021_04_23_MND_S13,2700,45.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S13,3000,50.0,10,0.4689955935892812,2021MND
2021_04_23_MND_S13,3600,60.0,4,1.0,2021MND
2021_04_23_MND_S13,3900,65.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S14,0,0.0,5,0.9709505944546686,2021MND
2021_04_23_MND_S14,600,10.0,1,0.0,2021MND
2021_04_23_MND_S14,1500,25.0,2,0.0,2021MND
2021_04_23_MND_S14,1800,30.0,1,0.0,2021MND
2021_04_23_MND_S14,3000,50.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S14,3300,55.0,13,0.7793498372920852,2021MND
2021_04_23_MND_S14,3600,60.0,10,0.4689955935892812,2021MND
2021_04_23_MND_S14,3900,65.0,4,0.8112781244591328,2021MND
2021_04_23_MND_S15,0,0.0,10,0.5816718657178866,2021MND
2021_04_23_MND_S15,300,5.0,1,0.0,2021MND
2021_04_23_MND_S15,600,10.0,8,0.5435644431995964,2021MND
2021_04_23_MND_S15,900,15.0,5,0.9602297178607611,2021MND
2021_04_23_MND_S15,1200,20.0,1,0.0,2021MND
2021_04_23_MND_S15,1800,30.0,1,0.0,2021MND
2021_04_23_MND_S15,2400,40.0,1,0.0,2021MND
2021_04_23_MND_S15,2700,45.0,5,0.8649735207179271,2021MND
2021_04_23_MND_S15,3000,50.0,6,0.9182958340544896,2021MND
2021_04_23_MND_S15,3300,55.0,3,0.0,2021MND
2021_04_23_MND_S15,3600,60.0,4,0.0,2021MND
2021_04_23_MND_S16,0,0.0,7,0.0,2021MND
2021_04_23_MND_S16,300,5.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S16,600,10.0,1,0.0,2021MND
2021_04_23_MND_S16,900,15.0,1,0.0,2021MND
2021_04_23_MND_S16,1500,25.0,1,0.0,2021MND
2021_04_23_MND_S16,1800,30.0,2,1.0,2021MND
2021_04_23_MND_S16,2400,40.0,1,0.0,2021MND
2021_04_23_MND_S16,2700,45.0,1,0.0,2021MND
2021_04_23_MND_S16,3000,50.0,5,0.7219280948873623,2021MND
2021_04_23_MND_S16,3600,60.0,2,1.0,2021MND
2021_04_23_MND_S16,3900,65.0,1,0.0,2021MND
2021_04_23_MND_S2,0,0.0,7,0.0,2021MND
2021_04_23_MND_S2,300,5.0,5,0.9709505944546686,2021MND
2021_04_23_MND_S2,600,10.0,2,1.0,2021MND
2021_04_23_MND_S2,2400,40.0,1,0.0,2021MND
2021_04_23_MND_S2,3000,50.0,12,0.41381685030363374,2021MND
2021_04_23_MND_S2,3300,55.0,1,0.0,2021MND
2021_04_23_MND_S2,3600,60.0,11,0.0,2021MND
2021_04_23_MND_S2,3900,65.0,1,0.0,2021MND
2021_04_23_MND_S3,0,0.0,2,0.0,2021MND
2021_04_23_MND_S3,300,5.0,2,0.0,2021MND
2021_04_23_MND_S3,600,10.0,8,0.8112781244591328,2021MND
2021_04_23_MND_S3,1200,20.0,2,1.0,2021MND
2021_04_23_MND_S3,3000,50.0,4,0.8112781244591328,2021MND
2021_04_23_MND_S4,0,0.0,8,0.9544340029249649,2021MND
2021_04_23_MND_S4,300,5.0,1,0.0,2021MND
2021_04_23_MND_S4,600,10.0,4,1.0,2021MND
2021_04_23_MND_S4,1800,30.0,2,0.0,2021MND
2021_04_23_MND_S4,2700,45.0,4,1.0,2021MND
2021_04_23_MND_S4,3000,50.0,10,0.4689955935892812,2021MND
2021_04_23_MND_S4,3300,55.0,4,0.8112781244591328,2021MND
2021_04_23_MND_S4,3600,60.0,2,1.0,2021MND
2021_04_23_MND_S5,0,0.0,6,0.0,2021MND
2021_04_23_MND_S5,300,5.0,8,0.9544340029249649,2021MND
2021_04_23_MND_S5,600,10.0,1,0.0,2021MND
2021_04_23_MND_S5,2400,40.0,1,0.0,2021MND
2021_04_23_MND_S5,2700,45.0,1,0.0,2021MND
2021_04_23_MND_S5,3000,50.0,16,0.5478948105177535,2021MND
2021_04_23_MND_S5,3600,60.0,5,0.0,2021MND
2021_04_23_MND_S6,0,0.0,1,0.0,2021MND
2021_04_23_MND_S6,300,5.0,1,0.0,2021MND
2021_04_23_MND_S6,600,10.0,7,0.5916727785823275,2021MND
2021_04_23_MND_S6,1200,20.0,5,0.8649735207179271,2021MND
2021_04_23_MND_S6,1800,30.0,1,0.0,2021MND
2021_04_23_MND_S6,3000,50.0,12,0.7499999999999999,2021MND
2021_04_23_MND_S6,3300,55.0,1,0.0,2021MND
2021_04_23_MND_S6,3600,60.0,5,0.9709505944546686,2021MND
2021_04_23_MND_S6,3900,65.0,1,0.0,2021MND
2021_04_23_MND_S7,0,0.0,1,0.0,2021MND
2021_04_23_MND_S7,300,5.0,1,0.0,2021MND
2021_04_23_MND_S7,600,10.0,5,0.0,2021MND
2021_04_23_MND_S7,900,15.0,1,0.0,2021MND
2021_04_23_MND_S7,1200,20.0,1,0.0,2021MND
2021_04_23_MND_S7,2700,45.0,5,0.7219280948873623,2021MND
2021_04_23_MND_S7,3000,50.0,6,0.6500224216483541,2021MND
2021_04_23_MND_S7,3300,55.0,3,0.0,2021MND
2021_04_23_MND_S7,3600,60.0,7,0.5916727785823275,2021MND
2021_04_23_MND_S7,3900,65.0,6,0.0,2021MND
2021_04_23_MND_S8,0,0.0,5,0.9709505944546686,2021MND
2021_04_23_MND_S8,300,5.0,3,0.0,2021MND
2021_04_23_MND_S8,600,10.0,1,0.0,2021MND
2021_04_23_MND_S8,900,15.0,7,0.9852281360342516,2021MND
2021_04_23_MND_S8,1200,20.0,1,0.0,2021MND
2021_04_23_MND_S8,2400,40.0,3,0.0,2021MND
2021_04_23_MND_S8,2700,45.0,5,0.0,2021MND
2021_04_23_MND_S8,3000,50.0,3,0.9182958340544896,2021MND
2021_04_23_MND_S9,0,0.0,1,0.0,2021MND
2021_04_23_MND_S9,300,5.0,5,0.7219280948873623,2021MND
2021_04_23_MND_S9,1200,20.0,1,0.0,2021MND
2021_04_23_MND_S9,2100,35.0,1,0.0,2021MND
2021_04_23_MND_S9,2700,45.0,1,0.0,2021MND
2021_04_23_MND_S9,3600,60.0,3,0.9182958340544896,2021MND
2021_09_30_MZT_S2,600,10.0,5,0.9709505944546686,2021MZT
2021_09_30_MZT_S2,900,15.0,1,0.0,2021MZT
2021_09_30_MZT_S2,1200,20.0,1,0.0,2021MZT
2021_09_30_MZT_S2,1800,30.0,3,0.9999999999999999,2021MZT
2021_09_30_MZT_S3,0,0.0,2,0.0,2021MZT
2021_09_30_MZT_S3,300,5.0,2,0.0,2021MZT
2021_09_30_MZT_S3,600,10.0,3,0.9182958340544896,2021MZT
2021_09_30_MZT_S3,1800,30.0,1,0.0,2021MZT
2021_09_30_MZT_S3,2100,35.0,9,0.7642045065086203,2021MZT
2021_09_30_MZT_S3,2400,40.0,1,0.0,2021MZT
2021_09_30_MZT_S3,2700,45.0,2,0.0,2021MZT
2021_09_30_MZT_S3,3000,50.0,6,0.9182958340544896,2021MZT
2021_09_30_MZT_S3,3300,55.0,2,0.0,2021MZT
2021_09_30_MZT_S4,1200,20.0,2,0.0,2021MZT
2021_09_30_MZT_S4,1500,25.0,14,0.72483409150576,2021MZT
2021_09_30_MZT_S4,1800,30.0,4,0.0,2021MZT
2021_09_30_MZT_S4,2100,35.0,2,0.0,2021MZT
2021_09_30_MZT_S4,2700,45.0,2,0.0,2021MZT
2021_09_30_MZT_S5,0,0.0,2,1.0,2021MZT
2021_09_30_MZT_S5,600,10.0,3,0.9182958340544896,2021MZT
2021_09_30_MZT_S5,3000,50.0,11,0.4394969869215134,2021MZT
2021_09_30_MZT_S5,3300,55.0,3,0.9182958340544896,2021MZT
2021_09_30_MZT_S6,0,0.0,5,0.9709505944546686,2021MZT
2021_09_30_MZT_S6,300,5.0,5,0.9709505944546686,2021MZT
2021_09_30_MZT_S7,0,0.0,8,0.8112781244591328,2021MZT
2021_09_30_MZT_S7,300,5.0,8,0.6695919455357793,2021MZT
2021_09_30_MZT_S7,600,10.0,6,1.0,2021MZT
2021_09_30_MZT_S7,900,15.0,1,0.0,2021MZT
2021_09_30_MZT_S7,1800,30.0,1,0.0,2021MZT
2021_09_30_MZT_S7,2100,35.0,1,0.0,2021MZT
2021_09_30_MZT_S7,3000,50.0,2,1.0,2021MZT
2021_09_30_MZT_S7,3600,60.0,6,0.6500224216483541,2021MZT
2021_09_30_MZT_S7,3900,65.0,5,0.0,2021MZT
2021_09_30_MZT_S7,4200,70.0,8,0.0,2021MZT
2021_09_30_MZT_S7,4500,75.0,12,0.6567045482143385,2021MZT
2021_09_30_MZT_S7,4800,80.0,2,0.0,2021MZT
2021_09_30_MZT_S7,5100,85.0,6,0.9182958340544896,2021MZT
2021_09_30_MZT_S7,6300,105.0,5,0.7219280948873623,2021MZT
2021_09_30_MZT_S7,6600,110.0,1,0.0,2021MZT
2021_09_30_MZT_S7,7200,120.0,1,0.0,2021MZT
2021_09_30_MZT_S7,8700,145.0,4,0.8112781244591328,2021MZT
2021_09_30_MZT_S7,9000,150.0,3,0.9182958340544896,2021MZT
2021_10_01_MZT_S1,300,5.0,3,0.0,2021MZT
2021_10_01_MZT_S1,600,10.0,8,0.9544340029249649,2021MZT
2021_10_01_MZT_S1,900,15.0,2,0.0,2021MZT
2021_10_01_MZT_S1,1800,30.0,1,0.0,2021MZT
2021_10_01_MZT_S1,2400,40.0,1,0.0,2021MZT
2021_10_01_MZT_S1,2700,45.0,3,0.0,2021MZT
2021_10_01_MZT_S1,3300,55.0,7,0.72483409150576,2021MZT
2021_10_01_MZT_S1,3600,60.0,1,0.0,2021MZT
2021_10_01_MZT_S11,0,0.0,5,0.7219280948873623,2021MZT
2021_10_01_MZT_S11,600,10.0,5,0.7219280948873623,2021MZT
2021_10_01_MZT_S11,900,15.0,2,1.0,2021MZT
2021_10_01_MZT_S11,1500,25.0,1,0.0,2021MZT
2021_10_01_MZT_S11,2100,35.0,1,0.0,2021MZT
2021_10_01_MZT_S11,2700,45.0,1,0.0,2021MZT
2021_10_01_MZT_S11,3000,50.0,1,0.0,2021MZT
2021_10_01_MZT_S11,3300,55.0,5,0.9709505944546686,2021MZT
2021_10_01_MZT_S11,3600,60.0,7,0.0,2021MZT
2021_10_01_MZT_S11,3900,65.0,3,0.9182958340544896,2021MZT
2021_10_01_MZT_S2,0,0.0,7,0.5916727785823275,2021MZT
2021_10_01_MZT_S2,300,5.0,5,0.7219280948873623,2021MZT
2021_10_01_MZT_S2,600,10.0,3,0.9182958340544896,2021MZT
2021_10_01_MZT_S2,900,15.0,1,0.0,2021MZT
2021_10_01_MZT_S2,1800,30.0,2,1.0,2021MZT
2021_10_01_MZT_S2,2700,45.0,1,0.0,2021MZT
2021_10_01_MZT_S2,3300,55.0,1,0.0,2021MZT
2021_10_01_MZT_S2,3600,60.0,6,1.0,2021MZT
2021_10_01_MZT_S2,3900,65.0,3,0.9182958340544896,2021MZT
2021_10_01_MZT_S2,4200,70.0,1,0.0,2021MZT
2021_10_01_MZT_S3,0,0.0,12,1.0,2021MZT
2021_10_01_MZT_S3,300,5.0,4,0.0,2021MZT
2021_10_01_MZT_S3,600,10.0,4,0.8112781244591328,2021MZT
2021_10_01_MZT_S3,3000,50.0,2,0.0,2021MZT
2021_10_01_MZT_S3,3300,55.0,2,1.0,2021MZT
2021_10_01_MZT_S3,3600,60.0,2,0.0,2021MZT
2021_10_01_MZT_S3,4200,70.0,7,0.9852281360342516,2021MZT
2021_10_01_MZT_S3,4500,75.0,3,0.9182958340544896,2021MZT
2021_10_01_MZT_S3,4800,80.0,6,1.0,2021MZT
2021_10_01_MZT_S3,5400,90.0,2,1.0,2021MZT
2021_10_01_MZT_S3,5700,95.0,1,0.0,2021MZT
2021_10_01_MZT_S4,0,0.0,6,0.9182958340544896,2021MZT
2021_10_01_MZT_S4,300,5.0,6,0.0,2021MZT
2021_10_01_MZT_S4,3300,55.0,4,0.8112781244591328,2021MZT
2021_10_01_MZT_S4,3600,60.0,9,0.8288713632524445,2021MZT
2021_10_01_MZT_S4,3900,65.0,2,0.0,2021MZT
2021_10_01_MZT_S4,4200,70.0,12,0.8080141510844467,2021MZT
2021_10_01_MZT_S4,4500,75.0,3,0.0,2021MZT
2021_10_01_MZT_S4,4800,80.0,5,0.9709505944546686,2021MZT
2021_10_01_MZT_S4,5100,85.0,1,0.0,2021MZT
2021_10_01_MZT_S4,5400,90.0,2,0.0,2021MZT
2021_10_01_MZT_S5,0,0.0,9,0.7642045065086203,2021MZT
2021_10_01_MZT_S5,600,10.0,9,0.8783471047618533,2021MZT
2021_10_01_MZT_S5,900,15.0,1,0.0,2021MZT
2021_10_01_MZT_S5,3300,55.0,4,0.8112781244591328,2021MZT
2021_10_01_MZT_S5,3600,60.0,5,0.7219280948873623,2021MZT
2021_10_01_MZT_S5,3900,65.0,1,0.0,2021MZT
2021_10_01_MZT_S5,4200,70.0,8,0.8112781244591328,2021MZT
2021_10_01_MZT_S5,4500,75.0,4,0.0,2021MZT
2021_10_01_MZT_S5,4800,80.0,4,1.0,2021MZT
2021_10_01_MZT_S5,5400,90.0,1,0.0,2021MZT
2021_10_01_MZT_S7,0,0.0,3,0.9182958340544896,2021MZT
2021_10_01_MZT_S7,300,5.0,7,0.5916727785823275,2021MZT
2021_10_01_MZT_S7,600,10.0,6,0.6500224216483541,2021MZT
2021_10_01_MZT_S7,2100,35.0,1,0.0,2021MZT
2021_10_01_MZT_S7,2400,40.0,1,0.0,2021MZT
2021_10_01_MZT_S7,3300,55.0,6,0.9182958340544896,2021MZT
2021_10_01_MZT_S7,3600,60.0,1,0.0,2021MZT
2021_10_01_MZT_S7,3900,65.0,3,0.0,2021MZT
2021_10_01_MZT_S8,0,0.0,4,0.8112781244591328,2021MZT
2021_10_01_MZT_S8,600,10.0,9,0.7642045065086203,2021MZT
2021_10_01_MZT_S8,1200,20.0,1,0.0,2021MZT
2021_10_01_MZT_S8,3000,50.0,4,0.8112781244591328,2021MZT
2021_10_01_MZT_S8,3300,55.0,6,0.9182958340544896,2021MZT
2021_10_01_MZT_S8,3600,60.0,4,0.8112781244591328,2021MZT
2021_10_01_MZT_S8,3900,65.0,4,0.0,2021MZT
2021_10_01_MZT_S9,0,0.0,14,0.863120568566631,2021MZT
2021_10_01_MZT_S9,300,5.0,1,0.0,2021MZT
2021_10_01_MZT_S9,600,10.0,4,1.0,2021MZT
2021_10_01_MZT_S9,900,15.0,2,0.0,2021MZT
2021_10_01_MZT_S9,1200,20.0,6,0.9182958340544896,2021MZT
2021_10_01_MZT_S9,1800,30.0,1,0.0,2021MZT
2021_10_01_MZT_S9,2400,40.0,1,0.0,2021MZT
2021_10_01_MZT_S9,3000,50.0,7,0.9852281360342516,2021MZT
2021_10_01_MZT_S9,3300,55.0,1,0.0,2021MZT
2021_10_01_MZT_S9,3600,60.0,2,1.0,2021MZT
2021_10_01_MZT_S9,3900,65.0,2,0.0,2021MZT
2021_11_04_NES_S1,0,0.0,1,0.0,2021NES
2021_11_04_NES_S1,2400,40.0,6,0.9182958340544896,2021NES
2021_11_04_NES_S1,2700,45.0,1,0.0,2021NES
2021_11_04_NES_S1,3000,50.0,4,0.8112781244591328,2021NES
2021_11_04_NES_S1,4200,70.0,11,0.9456603046006402,2021NES
2021_11_04_NES_S1,4800,80.0,7,0.863120568566631,2021NES
2021_11_04_NES_S2,0,0.0,1,0.0,2021NES
2021_11_04_NES_S2,600,10.0,1,0.0,2021NES
2021_11_04_NES_S2,2400,40.0,2,0.0,2021NES
2021_11_04_NES_S2,2700,45.0,4,0.8112781244591328,2021NES
2021_11_04_NES_S2,3000,50.0,12,0.8080141510844467,2021NES
2021_11_04_NES_S3,0,0.0,21,0.7576900267123767,2021NES
2021_11_04_NES_S3,300,5.0,9,0.5032583347756457,2021NES
2021_11_04_NES_S3,600,10.0,8,0.8112781244591328,2021NES
2021_11_04_NES_S3,900,15.0,1,0.0,2021NES
2021_11_04_NES_S3,1800,30.0,2,0.0,2021NES
2021_11_04_NES_S3,3600,60.0,10,0.9709505944546686,2021NES
2021_11_04_NES_S3,3900,65.0,7,0.5916727785823275,2021NES
2021_11_04_NES_S3,4200,70.0,11,0.6913698302025114,2021NES
2021_11_04_NES_S3,4500,75.0,1,0.0,2021NES
2021_11_04_NES_S4,0,0.0,9,0.5032583347756457,2021NES
2021_11_04_NES_S4,900,15.0,1,0.0,2021NES
2021_11_04_NES_S4,1200,20.0,3,0.0,2021NES
2021_11_04_NES_S4,1500,25.0,7,0.863120568566631,2021NES
2021_11_04_NES_S4,1800,30.0,1,0.0,2021NES
2021_11_04_NES_S4,2400,40.0,3,0.9182958340544896,2021NES
2021_11_04_NES_S4,3300,55.0,2,0.0,2021NES
2021_11_04_NES_S4,3600,60.0,2,0.0,2021NES
2021_11_04_NES_S4,3900,65.0,9,0.0,2021NES
2021_11_04_NES_S5,0,0.0,7,0.863120568566631,2021NES
2021_11_04_NES_S5,300,5.0,9,0.9910760598382222,2021NES
2021_11_04_NES_S5,600,10.0,1,0.0,2021NES
2021_11_04_NES_S5,1500,25.0,1,0.0,2021NES
2021_11_04_NES_S5,2100,35.0,1,0.0,2021NES
2021_11_04_NES_S5,2400,40.0,1,0.0,2021NES
2021_11_04_NES_S5,3900,65.0,3,0.0,2021NES
2021_11_04_NES_S5,4200,70.0,8,0.5435644431995964,2021NES
